OBJECTID,solute,CA_rewet,FA_rewet,Delta_Beta,Delta_CV_Ratio,Archetype
1241,NO3N,0.00426673680257105,0.01789387862882895,-0.0349246268991597,-0.0716172890772058,0
1244,NO3N,-0.0112498129467091,-0.0977283756078769,0.0555197342124362,0.0328696280349103,0
1245,NO3N,0.0060600057226452,-0.2293390907232595,0.0125326863647307,-0.9305435005873458,0
1247,NO3N,0.0016194335523029,-0.2698030938580962,0.0522290611519723,-0.0376665040813469,0
1257,NO3N,-0.0022383892949796,0.1984040534676798,0.1875309569231437,0.0769105439743556,0
1259,NO3N,-0.00611268189080915,0.12043133818210265,0.0780553944506686,-0.000221801006037,0
1268,NO3N,-0.0280215229226579,-0.1300368247876948,-0.0634223228389865,-0.1613960303682168,0
1269,NO3N,-0.0346055291774756,0.1874409073989238,0.0153717837966677,-0.0147701548497073,0
1270,NO3N,-0.0102083166361168,0.0642564916611579,0.0117982490974791,-0.1473597257118237,0
1271,NO3N,-0.0357641802698746,0.088217824419824,0.0204228257745974,-0.1008234621511247,0
1278,NO3N,0.0,0.1043102875839977,0.3707770269780189,0.8169395606366294,0
1287,NO3N,-0.055429667070394206,0.17431761022852849,0.0482236552633501,-0.0060049099801974,0
1303,NO3N,0.0057728362220927,0.072354505949831,0.0351568549076482,0.0504670845851945,0
1315,NO3N,-0.0235176427951988,0.21191519764677857,-0.0016137482202382,-0.0650326337423387,0
1317,NO3N,-0.0008806693655936,0.2783489762678737,0.0525924564878929,0.0321178803905788,0
1318,NO3N,-0.0031683194820452,0.1297170343972527,0.0284707431137311,0.04809120740684,0
1321,NO3N,-0.014714127860435699,0.2325577917746345,-0.0812920084530438,-0.1546955834722433,0
1323,NO3N,0.00916797969813405,0.0223196230101723,0.0578130413243439,0.0670031370777918,0
1332,NO3N,-0.00999310593720315,0.20462544078327605,-0.024793827223675,-0.0489946271222227,0
1336,NO3N,0.0168230480979046,0.2236258220352612,0.1232057213075211,0.0496463418046013,0
1346,NO3N,0.0549001628110103,-0.038437920496954,-0.1773947696409519,-0.3348185898780429,0
1358,NO3N,-0.0408887702539782,0.0515167392219075,0.5532987673105612,0.2569890009488039,0
1361,NO3N,0.0003415883893163,0.211371793847248,0.0037474423404194,0.0653285973170223,0
1365,NO3N,0.0307283903750871,0.37980196628634594,-0.1377394078847656,-0.0507131412236418,0
1367,NO3N,0.0021665127632425,-0.0658437502414899,-0.2345411617444645,-0.2283393699969376,0
1373,NO3N,0.04282578246417265,-0.0004355656051822001,0.0170501147026349,-0.0606606464317216,0
1383,NO3N,0.017036187152568,0.3093380824233935,0.0857076540870749,0.0636497726403828,0
1392,NO3N,0.0014979819115359,0.008910047469826446,-0.1216718229402636,-0.1047118780177562,0
1409,NO3N,0.008635151852752,0.00155135046067895,-0.081411341004833,-0.0628838783553131,0
1411,NO3N,-0.017116696963556,-0.1922370929208931,0.0332047302317958,-0.0145657025062714,0
1423,NO3N,0.039896364909815046,0.14695190374968894,-0.0537848161116649,-0.1163920994067883,0
1449,NO3N,-0.014978895715791248,-0.1690698338872661,0.3754851124514662,0.1220310258469044,0
1562,NO3N,0.00286007872140185,-0.2277400482525685,-0.1128832398925374,-0.0070139081009591,0
1570,NO3N,0.0095694510161506,-0.0715562442210857,0.193096239153303,0.2320047429416384,0
1571,NO3N,-0.00821338409686705,-0.05113343539035595,-0.1168709671117616,-0.0062946136141028,0
1573,NO3N,-0.00624676679962,-0.22911854193445,0.0495361716507491,0.1487284325360627,0
1604,NO3N,0.033400138876416546,0.05009563056011755,-0.1210894365411942,-0.0760058593831642,0
1606,NO3N,0.02212358754465015,-0.0506853548132135,0.0428825308285297,0.0686829305837555,0
1607,NO3N,0.010775734520573552,0.02140298532367995,0.0275177759614275,0.0156787807526754,0
