OBJECTID,solute,beta_drought_like,beta_non_drought_highflow,beta_normal,beta_post_drought_rewetting,alpha_drought_like,alpha_non_drought_highflow,alpha_normal,alpha_post_drought_rewetting,n_obs_drought_like,n_obs_non_drought_highflow,n_obs_normal,n_obs_post_drought_rewetting,cv_c_drought_like,cv_c_non_drought_highflow,cv_c_normal,cv_c_post_drought_rewetting,cv_q_drought_like,cv_q_non_drought_highflow,cv_q_normal,cv_q_post_drought_rewetting,cv_ratio_drought_like,cv_ratio_non_drought_highflow,cv_ratio_normal,cv_ratio_post_drought_rewetting,delta_beta_drought_like,delta_cv_ratio_drought_like,delta_beta_post_drought_rewetting,delta_cv_ratio_post_drought_rewetting,delta_beta_non_drought_highflow,delta_cv_ratio_non_drought_highflow
774,PO4P,0.014028085713281669,0.5568116893606915,0.32643777172390476,,-3.04473450454335,-3.220153289924982,-3.032730103961091,,87.0,86.0,220.0,3.0,1.4113274279950059,0.5655083410169387,0.9470883655449481,,0.8194676157069715,0.5926957209843448,0.7072994131856465,,1.7222491785443221,0.9541292791480703,1.339020431643372,,-0.3124096860106231,0.3832287469009501,,,0.23037391763678672,-0.3848911524953017
775,DOC,0.4159833440324991,0.4199294680002379,0.5039691576187586,0.4908505166376874,2.6882643938714796,2.6825486768939784,2.6877167153571677,2.661837043199563,65.0,59.0,140.0,12.0,0.3127590898684719,0.30863589484300014,0.33912498530760105,0.29430872254843693,0.6887531958800592,0.7777365312122713,0.6829567980942935,0.5841463737957918,0.45409457515306595,0.39683862395138375,0.496554081098376,0.5038270128016279,-0.08798581358625951,-0.04245950594531006,-0.013118640981071183,0.007272931703251884,-0.08403968961852071,-0.09971545714699226
775,NO3N,1.242501326364481,1.0053295757865757,1.1867268521380152,1.2551454627809715,0.5943289754889551,-0.09466945140033722,0.2473853055310096,0.08572161541936557,90.0,87.0,220.0,22.0,0.8292852351763998,0.6518331121126142,0.7528522366546163,0.613396599233363,0.7083388202807488,0.7354495389751466,0.709630421726431,0.5098054787925866,1.170746557202264,0.8863056913747578,1.0609075000237909,1.2031973463410388,0.055774474226465864,0.10983905717847309,0.06841861064295629,0.14228984631724795,-0.18139727635143954,-0.17460180864903307
775,PO4P,0.7169255355096563,0.8456074685813739,1.0417905283960085,1.1101646406485042,-3.062127235187843,-2.999139921316184,-3.018412898220995,-2.7775096813917135,88.0,81.0,220.0,6.0,0.8206528926946435,0.7736412783391764,1.0715324016323182,0.728295701869708,0.7065469315835229,0.7525559649349738,0.7128035897752314,0.45921246221323575,1.161498063342211,1.0280182662641237,1.5032645977136632,1.5859667622250269,-0.3248649928863522,-0.3417665343714522,0.06837411225249568,0.0827021645113637,-0.19618305981463457,-0.4752463314495394
776,DOC,0.38484333635989665,0.27862664692519673,0.38195660664830594,0.3561136690036417,1.8202187174413997,2.2148954372787664,1.893702852481415,1.9551352639399222,91.0,90.0,231.0,20.0,0.2723912397042686,0.19063118237103274,0.2567214706046685,0.23441446641599845,0.6235547297985664,0.6021724320961496,0.6468998900593298,0.5456373840908781,0.4368361375308019,0.31657241715209317,0.3968488394411746,0.4296158460743514,0.0028867297115907076,0.03998729808962731,-0.02584293764466422,0.032767006633176776,-0.10332995972310921,-0.08027642228908144
776,NO3N,0.6801334984849863,0.7267755767652441,0.7592711717056212,0.7767521123837134,-0.24111345391318983,-0.767231728172298,-0.5680859208555715,-0.6574424948506925,97.0,107.0,256.0,20.0,0.47146539996325637,0.48100854084415295,0.5139569590792805,0.4884719039038229,0.6292022525925418,0.6033844412014314,0.639688833263945,0.5456373840908781,0.7493065989841068,0.797184196341541,0.8034483835787303,0.8952317384148771,-0.07913767322063492,-0.05414178459462349,0.01748094067809225,0.09178335483614686,-0.032495594940377126,-0.006264187237189245
776,PO4P,0.6487399935649842,0.5780443677662266,0.6107435397513025,,-4.375481053263952,-3.7654421219985177,-4.038374522263256,,97.0,95.0,264.0,,1.2672924664923304,0.5824031750501131,0.9283087459896289,,0.6292022525925418,0.6024619675016261,0.6457292374041224,,2.014125762059219,0.9667052967099391,1.4376129997171823,,0.037996453813681774,0.5765127623420365,,,-0.03269917198507588,-0.47090770300724316
778,DOC,0.15388975791089138,0.43395027804894853,0.43656332758047106,0.4830642330004541,1.9130445008354053,2.0417525684082616,2.006828024177062,2.067601019634606,65.0,55.0,145.0,11.0,0.15776904004514095,0.23151503846185817,0.2187251322062937,0.21128251713872143,0.29793831954552463,0.3899710158263682,0.3461382042945722,0.3141831154462547,0.5295359129560843,0.5936724245294646,0.6319011582441595,0.6724820868830685,-0.2826735696695797,-0.10236524528807522,0.04650090541998303,0.04058092863890905,-0.0026130495315225266,-0.03822873371469493
778,NO3N,1.043618514316331,0.9141860783204222,1.0887501019243,1.4447216168419217,0.9293895657013929,0.5287514922272233,0.7066369810061542,0.5748373191009164,86.0,96.0,233.0,17.0,0.39489349150162756,0.4576142796571478,0.44178749939289574,0.5122155149297017,0.29875865165263044,0.37311546937029305,0.33486288209431714,0.3254581524923169,1.3217809402914766,1.2264682577472956,1.319308657411789,1.5738291113841236,-0.04513158760796898,0.002472282879687704,0.3559715149176217,0.2545204539723347,-0.1745640236038778,-0.09284039966449331
778,PO4P,0.9406703297393698,0.8781286143143753,1.0154100733595983,,-3.868038894305788,-3.6851669933259403,-3.7012964151551895,,85.0,85.0,234.0,4.0,0.5365347836245432,0.5418789179644087,0.7172528073840284,,0.2996778415742026,0.37722842038218185,0.34056034700273546,,1.7903718900474428,1.4364742651558817,2.1060960669571647,,-0.0747397436202285,-0.3157241769097219,,,-0.13728145904522304,-0.669621801801283
781,DOC,0.5740875225522586,0.6174745853658432,0.6564868568011079,0.5567914925858098,1.6598364969800452,1.8532693285355382,1.7426096492786198,1.8235773910731,60.0,59.0,163.0,6.0,0.21288129822937452,0.2580279475575444,0.24937518725970995,0.16832005929443403,0.32207015991568,0.3486068698539519,0.36465102113170067,0.2760367485019073,0.6609780250523929,0.740168854577205,0.6838735470581428,0.6097740978617237,-0.08239933424884927,-0.022895522005749958,-0.09969536421529801,-0.0740994491964192,-0.039012271435264645,0.0562953075190622
781,NO3N,0.5621813079351874,0.6713597403733795,0.6186812616550215,0.5292447659684565,1.0709735602665886,0.8785762546346487,1.0109843785425974,0.9850023476694372,60.0,59.0,163.0,6.0,0.19588731366994558,0.27800947355078703,0.25274561862998707,0.17658858692962762,0.32207015991568,0.3486068698539519,0.36465102113170067,0.2760367485019073,0.6082131723138527,0.7974870766811294,0.693116442799438,0.6397285429856723,-0.05649995371983407,-0.08490327048558521,-0.08943649568656498,-0.05338789981376568,0.05267847871835807,0.10437063388169143
781,PO4P,-0.4274458940286753,-0.032898547717687986,-0.32794490986425556,,-2.65210189683544,-2.4286826270138597,-2.509410357438139,,60.0,60.0,168.0,,0.24360882589965474,0.19867062295355017,0.2812374166490186,,0.32207015991568,0.3471217982481813,0.36330977155842126,,0.7563843417329723,0.5723369259901876,0.7740981351606581,,-0.09950098416441971,-0.017713793427685753,,,0.2950463621465676,-0.20176120917047047
782,DOC,0.7427441707519942,0.6367050549715029,0.7058839645423403,0.5675653170898826,1.0593120594935959,1.371452405245001,1.1657801887275292,1.2953971636593202,67.0,63.0,171.0,11.0,0.19129247695369533,0.21985705435108757,0.19922988013386436,0.168854668840137,0.23487557695005087,0.2546229616486579,0.2564450767219244,0.2680749548127015,0.8144417543863064,0.8634612248932123,0.7768910313294835,0.6298785686940144,0.03686020620965391,0.03755072305682294,-0.1383186474524577,-0.14701246263546908,-0.06917890957083739,0.08657019356372886
782,NO3N,0.7431701411248107,0.6851405859087879,0.7849066827372233,0.6195915257764737,0.36500810611178514,0.2304711784843293,0.2551660826565286,0.33712034788063416,91.0,95.0,250.0,20.0,0.22021660421452582,0.212396997383622,0.2327988981427434,0.23064510237391658,0.2334173526280345,0.2639472494786042,0.2572597140523538,0.2978520230923039,0.9434457281565312,0.8046948691573279,0.9049178142807369,0.7743613757575184,-0.04173654161241258,0.03852791387579424,-0.1653151569607496,-0.13055643852321852,-0.0997660968284354,-0.10022294512340901
782,PO4P,-0.38697970446212987,-0.34044470314365877,-0.12263695125257705,0.4005294761865469,-2.4095685930773425,-2.111133675015034,-2.4244200341157107,-2.64143552167342,89.0,86.0,251.0,6.0,0.39631424539538807,0.49281537734165065,0.48030560484545687,0.2796962216317419,0.23442252639816602,0.26763401623645283,0.2586873168220198,0.21948655399186914,1.690597962084281,1.8413779543862303,1.8567033387876273,1.2743205291842308,-0.2643427532095528,-0.16610537670334624,0.5231664274391239,-0.5823828096033965,-0.2178077518910817,-0.015325384401396969
783,DOC,0.6381870029088477,0.6669074433952745,0.7104691208794052,0.5817241728005497,0.21783439723603748,0.3503796501094074,0.14319477645866718,0.46350951421430264,77.0,68.0,183.0,8.0,0.16845412645142793,0.23266927571540352,0.19665506627007145,0.18174251507342443,0.23930106583286592,0.30688097543692827,0.2646141725773911,0.25378403767486823,0.7039422322050194,0.7581743227456043,0.7431766195839574,0.716130599617385,-0.0722821179705575,-0.03923438737893803,-0.1287449480788555,-0.02704601996657241,-0.043561677484130645,0.014997703161646836
783,NO3N,1.0655355355941423,0.7895026509600965,1.0137518342556309,0.7781230235933561,-1.3352912471637048,-0.8417018058344596,-1.286152378448107,-0.8156488615287032,98.0,107.0,261.0,14.0,0.32164119140120434,0.29630435838316094,0.32614854648785285,0.29927214802245355,0.23136061973050634,0.310357045728875,0.27148539362693636,0.3452062455051017,1.3902158101748634,0.9547209011713871,1.2013484119003186,0.8669372351145098,0.0517837013385114,0.1888673982745448,-0.2356288106622748,-0.3344111767858088,-0.22424918329553434,-0.24662751072893152
783,PO4P,-0.5472364161035898,-0.32015848475155195,-0.059467748103470656,,-1.8304250687062669,-1.6114200319824346,-2.442411655563635,,96.0,94.0,263.0,3.0,0.7952707768879801,0.6919178744370073,0.8235418359029646,,0.23237479951402756,0.3112212011344928,0.2685651922453559,,3.4223624013927236,2.2232350235612586,3.066450380325507,,-0.4877686680001191,0.3559120210672164,,,-0.2606907366480813,-0.8432153567642486
785,DOC,1.080752878971599,1.0170625213238804,1.219716522171719,1.4866012278853424,1.661197508153384,1.5830024107329903,1.686758049934848,1.6810158637964951,76.0,47.0,177.0,12.0,0.18953330208764327,0.23890638010068277,0.2231623538082085,0.18156832642163614,0.1375239160693472,0.20083996378074878,0.15934972375169548,0.10113248454008678,1.3781843006279,1.189536064453238,1.4004564837272526,1.7953511895543939,-0.13896364320012,-0.022272183099352638,0.26688470571362344,0.39489470582714126,-0.20265400084783858,-0.21092041927401461
785,NO3N,2.747823021319332,2.2103459854886776,2.808574273556666,3.7332797946190794,0.944504589921801,0.14067285355477427,0.6420401547030363,0.41041067565528955,85.0,111.0,247.0,13.0,0.4237436670258105,0.6405983199234407,0.5197390286683659,0.697664882262138,0.13369182011007646,0.2118343115904299,0.15651606959823994,0.10395574948597758,3.1695556742134037,3.024053634719963,3.3206751869151874,6.711171683257835,-0.06075125223733391,-0.1511195127017837,0.9247055210624135,3.390496496342648,-0.5982282880679883,-0.29662155219522424
785,PO4P,-0.2749001035832172,0.29485656562681595,-0.06870207111031372,,-2.6990871755268193,-2.249819741952724,-2.4170076917176444,,85.0,93.0,253.0,1.0,0.3617231717149096,0.32920625598189385,0.319102995968853,,0.13369182011007646,0.21027593825296254,0.15507479555364795,,2.7056492417941596,1.565591663587575,2.0577360416926016,,-0.20619803247290347,0.647913200101558,,,0.3635586367371297,-0.49214437810502654
786,DOC,0.735877087411222,0.7212156250957138,0.9515024352779805,0.8178340749473464,0.17430922793221992,0.3856535264697518,-0.043396569709323485,0.14257242501972267,96.0,74.0,217.0,21.0,0.1830104225839677,0.2500784271837496,0.2501078622550788,0.20217244781881527,0.1398586166434113,0.1938501031236716,0.16261878333482144,0.1640706181264975,1.3085387727706321,1.2900608416194947,1.5380010668270903,1.232228232741474,-0.21562534786675847,-0.22946229405645813,-0.13366836033063412,-0.3057728340856163,-0.2302868101822667,-0.2479402252075955
786,NO3N,1.4565567160750352,1.1530213288348359,1.3903166500469113,1.5902300349593952,-1.6877605456879348,-1.5804327525934987,-1.7569959976194733,-2.1343420044228125,96.0,106.0,233.0,21.0,0.22333480279732892,0.2775367373730698,0.24796266964043887,0.2814217752813922,0.1398586166434113,0.20390184846787218,0.16560029173334967,0.1640706181264975,1.5968612314159492,1.361129089601166,1.4973564783310254,1.715247851778175,0.06624006602812393,0.09950475308492379,0.1999133849124839,0.2178913734471497,-0.23729532121207542,-0.1362273887298593
786,PO4P,-0.297447393944181,-0.049814250150332584,0.15970938876112914,,-2.821508596796802,-2.703792087293755,-3.286449247130466,,96.0,90.0,246.0,,0.22011144191217016,0.5379927991506229,0.43923497928243543,,0.1398586166434113,0.19654089892627727,0.16575592684099985,,1.5738139500791322,2.7373071054916904,2.64989003804231,,-0.4571567827053101,-1.0760760879631777,,,-0.20952363891146172,0.0874170674493806
787,DOC,0.9394349590430212,0.8168451405613514,0.8941442347295502,0.910167713443552,1.471877287056899,1.6091998068689888,1.5264057255069343,1.5595067155300042,56.0,49.0,119.0,16.0,0.19750442525060666,0.23253318731298356,0.2184579772128898,0.25039994003660254,0.20519817114959596,0.26660848307493723,0.23815957868844395,0.25056138856159127,0.9625057774351199,0.8721897541708156,0.9172756284502525,0.9993556528165989,0.04529072431347103,0.045230148984867435,0.016023478714001782,0.08208002436634643,-0.0772990941681988,-0.04508587427943689
787,NO3N,0.8149176062076031,0.5603232980120014,0.7423577563925818,0.6246408791888932,0.5949546109236958,0.2594066994118335,0.43777632754744666,0.3981684265278053,79.0,88.0,195.0,22.0,0.2243426586197371,0.2525214376694255,0.22679824561143785,0.22256481324352925,0.20256566504734477,0.26514853475993233,0.23791157266868615,0.24554956635799172,1.1075058478805009,0.9523772699632697,0.9532879929606256,0.9063946499463472,0.07255984981502128,0.15421785491987527,-0.11771687720368862,-0.04689334301427839,-0.1820344583805804,-0.0009107229973559505
787,PO4P,-0.2687316210312803,0.017217779457285746,0.061272072926480285,-0.042645851901382203,-3.1216030763122355,-2.783657860158056,-2.910064928344959,-2.633512452597842,79.0,70.0,205.0,6.0,0.2823495945055588,0.3879590978213293,0.354107326485034,0.17354114193160391,0.20256566504734477,0.2611078163022357,0.23754907510953052,0.13208187147914527,1.3938669933997279,1.4858195488574024,1.4906701965552176,1.313890695128474,-0.3300036939577606,-0.09680320315548974,-0.1039179248278625,-0.1767795014267437,-0.04405429346919454,-0.00485064769781518
789,DOC,0.6361001893813651,0.3736739907711528,0.5406801292272617,0.5229213529315574,2.063792060353119,2.4126173525800465,2.1428344675073014,2.1488283418368948,83.0,78.0,205.0,18.0,0.3676900009431983,0.22973587345985957,0.3167056205871067,0.378002894053508,0.5718355015649264,0.5316338239000625,0.5991190620281364,0.7506228625707998,0.642999603796811,0.4321317853226843,0.5286188349858134,0.5035856392102023,0.09542006015410343,0.11438076881099757,-0.017758776295704326,-0.02503319577561114,-0.1670061384561089,-0.0964870496631291
789,NO3N,0.37992492703642966,0.313408836667664,0.3460972439988049,0.3951098422675855,1.0769023905110564,0.9583773709579291,1.0368781139175272,0.9377519634848577,88.0,92.0,233.0,19.0,0.2499423862575254,0.21733131920101612,0.22920404949426182,0.3127755112285271,0.5803880627624085,0.5289021797213918,0.600390086390302,0.7365759886185654,0.43064701411655926,0.41091023545317795,0.38175855113180646,0.42463441119650364,0.033827683037624734,0.0488884629847528,0.04901259826878057,0.04287586006469718,-0.03268840733114092,0.029151684321371496
789,PO4P,0.31630046558833874,0.24882511293882,0.3465216800875171,,-3.1590056742278816,-2.714418135617451,-2.910133079745817,,87.0,86.0,235.0,,0.5584842732400541,0.43588382523873964,0.568340297282503,,0.5838224821729098,0.5248696004678092,0.5993218035795348,,0.9565994635243401,0.8304611752142671,0.9483057247175218,,-0.03022121449917836,0.008293738806818274,,,-0.0976965671486971,-0.11784454950325474
796,NO3N,0.0711630848363198,0.1500369113422399,0.10115306066525179,0.06707198576266088,1.0290489087786407,0.46262806210499785,0.7843887312831361,0.9109048150576652,72.0,67.0,177.0,20.0,0.25670073732094323,0.14391471661223898,0.21432647087502577,0.19572653125217007,0.6641179315980064,0.5867148569742441,0.6841581684051027,0.6476464906575368,0.3865288454164574,0.24528902737255318,0.31327035292827066,0.30221198458661386,-0.02998997582893198,0.07325849248818672,-0.03408107490259091,-0.011058368341656799,0.04888385067698811,-0.06798132555571748
796,PO4P,-0.44973469732769805,-0.04097385485793737,-0.24459090621010302,-0.3129111346747622,-0.5019166287812462,-1.775064063414922,-1.043612839436686,-0.5786976793679905,72.0,67.0,177.0,20.0,0.6356734956288197,0.22907466418551475,0.5144884277827745,0.5774944338132172,0.6641179315980064,0.5867148569742441,0.6841581684051027,0.6476464906575368,0.9571696010364553,0.39043610616386826,0.7520021707584676,0.8916815610733932,-0.20514379111759504,0.20516743027798767,-0.06832022846465921,0.1396793903149256,0.20361705135216565,-0.3615660645945994
797,NO3N,0.029849196391996232,0.03810806621888577,-0.06574708670478156,0.05516268034174378,1.8202779040914625,1.5493931428008938,1.9162761423520807,1.4913801315218425,72.0,63.0,179.0,22.0,0.4390666489922459,0.27720557602600815,0.3727842945233896,0.4076638416204823,0.3136003932110037,0.4586174237924489,0.47110240685372745,0.5443794488840183,1.4000832221432298,0.6044375151159974,0.7913020377311198,0.748859719918149,0.0955962830967778,0.6087811844121099,0.12090976704652534,-0.04244231781297081,0.10385515292366733,-0.18686452261512243
797,PO4P,-0.27095620292485934,-0.07189419969448878,-0.20213069428979705,-0.09981823812092123,-1.1969923751123157,-1.7053545890743282,-1.3208399409589853,-1.6088738050069864,72.0,63.0,179.0,22.0,0.7667356396401551,0.3828061006319273,0.637907896260316,0.6509061873935152,0.3136003932110037,0.4586174237924489,0.47110240685372745,0.5443794488840183,2.4449447648627873,0.8346959377739852,1.3540747977082188,1.1956847172094345,-0.06882550863506229,1.0908699671545685,0.10231245616887581,-0.15839008049878434,0.13023649459530828,-0.5193788599342336
811,DOC,-0.26547541647218664,-0.10852792643503033,-0.15863475312393457,-0.16185905693272337,1.6812095204611528,1.4342059227557422,1.471806488301528,1.5155582566409296,61.0,56.0,132.0,13.0,0.12053333137612618,0.11999829219233572,0.11810196877282411,0.12105686944455887,0.43213397213664395,0.5696218825592676,0.6248213934059028,0.5744589316238137,0.2789258404752604,0.2106630659152218,0.18901716557598966,0.21073198235837226,-0.10684066334825207,0.08990867489927076,-0.0032243038087887976,0.0217148167823826,0.050106826688904246,0.021645900339232138
811,NO3N,0.19523859122099138,0.10686627485368869,0.15462593863343865,0.15754088893866003,0.6992200901618925,0.779631529451951,0.7221422923902536,0.6213456761777274,51.0,54.0,128.0,16.0,0.14099398065919752,0.09388567367393612,0.11455605165648276,0.13627959493454042,0.3932171829846479,0.5711516955067678,0.617378308664839,0.6662423031467243,0.35856515625539753,0.1643795762361063,0.185552440130631,0.2045495974825964,0.04061265258755273,0.17301271612476654,0.0029149503052213754,0.018997157351965416,-0.04775966377974997,-0.02117286389452469
822,NO3N,0.18105316249104408,0.16649760465104907,0.13911157456645934,0.1871075894290095,1.7791491114994853,1.6710424767765537,1.7982087167035616,1.6332843592673711,60.0,56.0,131.0,17.0,0.1533314437747223,0.11931031651341187,0.129922446297679,0.1866301549390681,0.6501391258655275,0.5502568683856028,0.6710961489592507,0.7505723811344907,0.23584404887275903,0.21682658294380966,0.19359736529432528,0.2486504428220187,0.041941587924584744,0.04224668357843375,0.047996014862550174,0.05505307752769342,0.02738603008458973,0.02322921764948438
826,NO3N,0.2933822414967861,0.20244521866102072,0.20958490509606836,0.1476034842972642,1.0430174421620306,1.0437203030930333,1.1072128314566019,1.209041040825455,60.0,55.0,118.0,19.0,0.19406518623868685,0.15715862358848348,0.14948159311281073,0.1298894148094316,0.46978698913434147,0.49962030400626695,0.5394069202001255,0.5324529722848282,0.4130918708418966,0.31455611857301974,0.2771221271268665,0.24394532770107083,0.08379733640071774,0.13596974371503007,-0.06198142079880417,-0.03317679942579568,-0.007139686435047643,0.037433991446153225
843,NO3N,0.19105574662493682,0.13644909407235267,0.13941940156178126,0.09351704486113617,0.7538692026962632,0.7128636523716405,0.8080776248903812,0.899622391676349,72.0,60.0,139.0,41.0,0.1256655633995432,0.12931466881446418,0.1285014023576099,0.11345139932482017,0.44708392393240165,0.6034171266074891,0.6040191432599361,0.5652420534135021,0.2810782420764108,0.2143039418544393,0.21274392341951,0.20071294879722076,0.051636345063155564,0.06833431865690079,-0.04590235670064509,-0.012030974622289248,-0.0029703074894285864,0.0015600184349292834
845,NO3N,0.1076124016490587,0.13993243248688475,0.11287129691750436,0.08435149272867128,0.9768735405457558,0.7548211242532475,0.9452080184093201,0.935473546312772,72.0,53.0,144.0,43.0,0.13804046016160398,0.14808872348785362,0.15409111700526573,0.13047859991479083,0.5416011595119452,0.5879890831282967,0.6435065584097579,0.5797570727607417,0.2548747500577673,0.2518562465479334,0.23945539480756464,0.22505736634391638,-0.005258895268445654,0.015419355250202632,-0.028519804188833084,-0.014398028463648266,0.02706113556938039,0.012400851740368785
848,NO3N,0.38986433395917164,0.2172566142936909,0.24611545258077194,0.29899643994520536,0.10280666780202147,0.20987634539809175,0.16829368043313808,0.09784038576620291,72.0,67.0,153.0,20.0,0.2840614067754565,0.17055136864960382,0.22330000941613118,0.29197811870604884,0.22142952452889655,0.3138572935725426,0.25282902150767805,0.312856097446873,1.2828524442700797,0.543404190829116,0.8832056070325371,0.9332665116288185,0.1437488813783997,0.3996468372375426,0.05288098736443342,0.05006090459628132,-0.02885883828708105,-0.3398014162034212
864,NO3N,0.09815167985597045,0.130990796593695,0.1915964772574587,0.4857500018723006,1.971531522426715,1.9698919776681838,2.052851170644685,1.9560686213155127,48.0,45.0,110.0,13.0,0.1934237852442762,0.16413476406086694,0.17763214985999154,0.17830157774982483,0.17206013983968402,0.34433472225162365,0.21762622143770485,0.21289141942332962,1.1241638268136804,0.476672125853532,0.8162258604983336,0.8375235518312568,-0.09344479740148826,0.30793796631534687,0.2941535246148419,0.021297691332923252,-0.060605680663763706,-0.33955373464480154
874,NO3N,0.038983988024438004,0.4323367527122735,0.071748286945345,0.608175165239389,0.6466993073183408,-2.512695658097982,0.33653021810645056,-3.6533289750447047,67.0,57.0,160.0,16.0,0.16779474281833692,0.16857471065438173,0.16970719802527548,0.20005231989546737,0.16671734332482768,0.2038288662966823,0.17468014463088932,0.15299069364554516,1.006462431994313,0.8270404173715684,0.9715311284169016,1.3076110391325921,-0.032764298920907,0.034931303577411366,0.536426878294044,0.33607991071569054,0.3605884657669285,-0.14449071104533318
874,PO4P,-0.24666647615654713,-0.07132610542826086,-0.16462446641966477,-0.021721450550361492,-1.1389342419867394,-2.3651067185549604,-1.6897647140367318,-2.6827463251319394,56.0,57.0,151.0,12.0,0.15039922549471213,0.10140748504161505,0.11989701078507922,0.08969107633016207,0.16761141624454778,0.2038288662966823,0.17313436258230236,0.1758506170145461,0.8973089594045146,0.49751287383413,0.6925084598852186,0.5100412944399448,-0.08204200973688236,0.20480049951929602,0.1429030158693033,-0.18246716544527375,0.09329836099140391,-0.19499558605108858
881,NO3N,0.18519306164159216,0.2355903741180178,0.2353669183672851,0.13609571650519037,1.7084878308662843,1.8425525299223726,1.7594118927042952,1.6103342177197917,60.0,55.0,160.0,21.0,0.13617639610364582,0.23361267611046588,0.17218857894585837,0.12415542321473462,0.3119988200874101,0.5141076466440864,0.3411939989974614,0.2794923008277883,0.43646445863319105,0.4544042043245362,0.5046647345844424,0.4442176863084114,-0.05017385672569294,-0.06820027595125133,-0.09927120186209473,-0.06044704827603098,0.0002234557507327095,-0.05026053025990618
883,NO3N,0.2152848356743078,0.11426499273607715,0.08210218717903671,0.1314284081911257,0.5595452988823518,0.5614144484804358,0.6832942162737272,0.5359481696638045,75.0,72.0,169.0,20.0,0.3284944283287331,0.21121273441126678,0.22202756099335255,0.26135343749113094,0.9926889001121266,0.7198937587158448,0.8930600527958367,0.8699539721978775,0.3309137719698778,0.29339431249970915,0.24861436842714818,0.3004221439794566,0.13318264849527112,0.08229940354272963,0.049326221012088986,0.05180777555230842,0.032162805557040444,0.04477994407256097
883,PO4P,-0.37066164538576923,-0.40144204446952386,-0.4477618165393813,-0.4498541772580712,-1.5630538281547195,-1.3362457361394395,-1.4143211792376755,-1.4278307956236005,63.0,56.0,141.0,16.0,0.39451033315866696,0.42073057130538116,0.4953488142459519,0.5051188509253802,1.0480982793346718,0.6991518265603812,0.8822210106019386,0.9630655816585897,0.3764058590088521,0.6017728271915562,0.5614792759333354,0.5244906063982325,0.07710017115361206,-0.18507341692448326,-0.0020923607186899007,-0.036988669535102825,0.046319772069857434,0.04029355125822087
885,NO3N,0.24034918111044484,0.19438790785631768,0.20295687125865555,0.10672780087455615,0.5552216440854303,0.41583819180035075,0.5158137973546939,0.8506504249064493,79.0,70.0,166.0,21.0,0.3113320753045766,0.18936219407317287,0.2405991416274702,0.18625148066824015,0.7884797542759346,0.6976700705022668,0.7967442319294056,1.0128007709053963,0.394851070831203,0.27142083640888764,0.3019778894976527,0.18389745152123066,0.03739230985178929,0.09287318133355033,-0.0962290703840994,-0.11808043797642204,-0.00856896340233787,-0.03055705308876505
885,PO4P,-0.4649508480869665,-0.4462434010787209,-0.4814317525053182,-0.49735378748726994,-1.233139880093686,-0.9737117028161311,-1.0758005818945353,-0.9206059958886945,58.0,65.0,141.0,12.0,0.40187656806268485,0.39971302814003357,0.41556180282337746,0.49083625396304176,0.8200368154491959,0.6985700238499963,0.7821290262266322,0.690360698835789,0.49007137300603604,0.5721874894332194,0.5313212895681012,0.710985220900869,0.016480904418351705,-0.04124991656206517,-0.015922034981951716,0.1796639313327678,0.03518835142659732,0.04086619986511819
886,NO3N,0.30588688343909604,0.28112106535303877,0.30998035388959005,0.2957875472326398,1.268917134397604,1.0265651597130259,1.173994171890491,1.1444000581012375,77.0,68.0,173.0,18.0,0.26092685456135967,0.2575022429736087,0.2787386352935819,0.3063435100770982,0.7447850841728664,0.6512371613917222,0.7920342371256986,1.122305899569677,0.3503384534763292,0.39540471312066283,0.3519275079637057,0.27295901250680293,-0.004093470450494019,-0.0015890544873765067,-0.014192806656950274,-0.07896849545690277,-0.028859288536551286,0.04347720515695713
886,PO4P,-0.511038139938355,-0.420382701299284,-0.48209550588151157,-0.4030738017840574,-2.2474323899885076,-1.9697345842830702,-2.1194863038524034,-2.0299244118948745,61.0,63.0,141.0,11.0,0.3786417900104694,0.359637846752485,0.4221459006964603,0.3679741277286842,0.7296927041252758,0.6518899875657486,0.7681301816637635,0.892232681184978,0.5189058186683789,0.5516848756880355,0.5495759843495485,0.41241946802483875,-0.02894263405684344,-0.030670165681169537,0.07902170409745418,-0.1371565163247097,0.061712804582227554,0.002108891338487018
889,NO3N,0.20169408498538344,0.09395826380342945,0.07410162330773494,0.0556690692214468,1.0304683725429973,1.013075324001265,1.1135517435133884,1.1280321794871822,78.0,66.0,172.0,20.0,0.3206794274199146,0.19772182796369656,0.22600462499978152,0.2906766329767828,0.6977003565500969,0.7251687925289207,0.8097539022103983,0.7687540340350958,0.4596234248833853,0.2726562836138748,0.279102853821208,0.37811396117306434,0.12759246167764848,0.18052057106217734,-0.01843255408628814,0.09901110735185636,0.019856640495694508,-0.006446570207333191
889,PO4P,-0.3849892926035453,-0.31684816400273214,-0.35755472292453555,-0.34420686241162474,-1.9133249123225424,-1.5951834209096785,-1.7407856460693092,-1.664511231132293,61.0,56.0,145.0,14.0,0.33796933788679007,0.3149009362065686,0.3324066607216425,0.36090379926704824,0.6901070525652844,0.7108695089194409,0.7971360534505485,0.7541839163541499,0.4897346529505552,0.44297994534219737,0.41700116220155864,0.47853552885576905,-0.027434569679009757,0.07273349074899654,0.013347860512910814,0.061534366654210415,0.040706558921803415,0.025978783140638728
